@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1292,'2024/04/16 10:33:00:038',5,0.364062,0.889815,3
1293,'2024/04/16 10:33:00:058',5,0.364062,0.857407,3
1294,'2024/04/16 10:33:00:058',5,0.34375,0.857407,3
1295,'2024/04/16 10:33:00:077',5,0.34375,0.801852,3
1296,'2024/04/16 10:33:00:078',5,0.305208,0.801852,3
1297,'2024/04/16 10:33:00:097',5,0.305208,0.761111,3
1298,'2024/04/16 10:33:00:098',5,0.276563,0.761111,3
1299,'2024/04/16 10:33:00:117',5,0.276563,0.741667,3
1300,'2024/04/16 10:33:00:118',5,0.261458,0.741667,3
1301,'2024/04/16 10:33:00:137',5,0.261458,0.724074,3
1302,'2024/04/16 10:33:00:138',5,0.247396,0.724074,3
1303,'2024/04/16 10:33:00:157',5,0.247396,0.719444,3
1304,'2024/04/16 10:33:00:158',5,0.241667,0.719444,3
1305,'2024/04/16 10:33:00:177',5,0.241667,0.716667,3
1306,'2024/04/16 10:33:00:178',5,0.2375,0.716667,3
1307,'2024/04/16 10:33:00:197',5,0.2375,0.715741,3
1308,'2024/04/16 10:33:00:198',5,0.235417,0.715741,3
1309,'2024/04/16 10:33:00:218',5,0.235417,0.715741,3
1310,'2024/04/16 10:33:00:218',5,0.234896,0.715741,3
1311,'2024/04/16 10:33:00:257',5,0.234896,0.714815,3
1312,'2024/04/16 10:33:00:258',5,0.234375,0.714815,3
1313,'2024/04/16 10:33:00:277',5,0.234375,0.714815,3
1314,'2024/04/16 10:33:00:278',5,0.234375,0.714815,3
1315,'2024/04/16 10:33:00:357',5,0.234375,0.713889,3
1316,'2024/04/16 10:33:00:358',5,0.233333,0.713889,3
1317,'2024/04/16 10:33:00:377',5,0.233333,0.711111,3
1318,'2024/04/16 10:33:00:378',5,0.231771,0.711111,3
1319,'2024/04/16 10:33:00:417',5,0.231771,0.702778,3
1320,'2024/04/16 10:33:00:418',5,0.227083,0.702778,3
1321,'2024/04/16 10:33:00:457',5,0.227083,0.692593,3
1322,'2024/04/16 10:33:00:458',5,0.222396,0.692593,3
1323,'2024/04/16 10:33:00:477',5,0.222396,0.686111,3
1324,'2024/04/16 10:33:00:478',5,0.220313,0.686111,3
1325,'2024/04/16 10:33:00:497',5,0.220313,0.681481,3
1326,'2024/04/16 10:33:00:497',5,0.219271,0.681481,3
1327,'2024/04/16 10:33:00:517',5,0.219271,0.67963,3
1328,'2024/04/16 10:33:00:518',5,0.21875,0.67963,3
1329,'2024/04/16 10:33:00:537',5,0.21875,0.676852,3
1330,'2024/04/16 10:33:00:538',5,0.218229,0.676852,3
1331,'2024/04/16 10:33:00:557',5,0.218229,0.676852,3
1332,'2024/04/16 10:33:00:558',5,0.218229,0.676852,3
1333,'2024/04/16 10:33:00:597',5,0.218229,0.675926,3
1334,'2024/04/16 10:33:00:598',5,0.218229,0.675926,3
1335,'2024/04/16 10:33:00:618',5,0.218229,0.675926,3
1336,'2024/04/16 10:33:00:618',5,0.218229,0.675926,3
1337,'2024/04/16 10:33:00:637',5,0.218229,0.675,3
1338,'2024/04/16 10:33:00:638',5,0.218229,0.675,3
1339,'2024/04/16 10:33:00:657',5,0.218229,0.675,3
1340,'2024/04/16 10:33:00:658',5,0.218229,0.675,3
1341,'2024/04/16 10:33:00:677',5,0.218229,0.674074,3
1342,'2024/04/16 10:33:00:678',5,0.218229,0.674074,3
1343,'2024/04/16 10:33:00:697',5,0.218229,0.674074,3
1344,'2024/04/16 10:33:00:698',5,0.218229,0.674074,3
1345,'2024/04/16 10:33:03:137',6,0.217187,0.669444,4
1346,'2024/04/16 10:33:03:137',6,0.218229,0.669444,4
1347,'2024/04/16 10:33:03:157',6,0.218229,0.675,4
1348,'2024/04/16 10:33:03:158',6,0.225521,0.675,4
1349,'2024/04/16 10:33:03:177',6,0.225521,0.688889,4
1350,'2024/04/16 10:33:03:177',6,0.265625,0.688889,4
1351,'2024/04/16 10:33:03:197',6,0.265625,0.705556,4
1352,'2024/04/16 10:33:03:198',6,0.352083,0.705556,4
1353,'2024/04/16 10:33:03:218',6,0.352083,0.709259,4
1354,'2024/04/16 10:33:03:218',6,0.530208,0.709259,4
1355,'2024/04/16 10:33:03:237',6,0.530208,0.719444,4
1356,'2024/04/16 10:33:03:238',6,0.665104,0.719444,4
1357,'2024/04/16 10:33:03:257',6,0.665104,0.778704,4
1358,'2024/04/16 10:33:03:258',6,0.794271,0.778704,4
1359,'2024/04/16 10:33:03:280',6,0.794271,0.821296,4
1360,'2024/04/16 10:33:03:281',6,0.838021,0.821296,4
1361,'2024/04/16 10:33:03:297',6,0.838021,0.831481,4
1362,'2024/04/16 10:33:03:298',6,0.844792,0.831481,4
1363,'2024/04/16 10:33:03:317',6,0.844792,0.850926,4
1364,'2024/04/16 10:33:03:318',6,0.858854,0.850926,4
1365,'2024/04/16 10:33:03:337',6,0.858854,0.850926,4
1366,'2024/04/16 10:33:03:337',6,0.858854,0.850926,4
1367,'2024/04/16 10:33:03:497',6,0.858854,0.85463,4
1368,'2024/04/16 10:33:03:498',6,0.856771,0.85463,4
1369,'2024/04/16 10:33:03:517',6,0.856771,0.858333,4
1370,'2024/04/16 10:33:03:518',6,0.855208,0.858333,4
1371,'2024/04/16 10:33:03:537',6,0.855208,0.862963,4
1372,'2024/04/16 10:33:03:538',6,0.854688,0.862963,4
1373,'2024/04/16 10:33:03:558',6,0.854688,0.887963,4
1374,'2024/04/16 10:33:03:558',6,0.866146,0.887963,4
1375,'2024/04/16 10:33:03:577',6,0.866146,0.92037,4
1376,'2024/04/16 10:33:03:577',6,0.889583,0.92037,4
1377,'2024/04/16 10:33:03:597',6,0.889583,0.957407,4
1378,'2024/04/16 10:33:03:598',6,0.924479,0.957407,4
1379,'2024/04/16 10:33:03:617',6,0.924479,0.973148,4
1380,'2024/04/16 10:33:03:618',6,0.947917,0.973148,4
1381,'2024/04/16 10:33:03:637',6,0.947917,0.975926,4
1382,'2024/04/16 10:33:03:637',6,0.966146,0.975926,4
1383,'2024/04/16 10:33:03:657',6,0.966146,0.972222,4
1384,'2024/04/16 10:33:03:657',6,0.976563,0.972222,4
1385,'2024/04/16 10:33:03:677',6,0.976563,0.949074,4
1386,'2024/04/16 10:33:03:677',6,0.981771,0.949074,4
1387,'2024/04/16 10:33:03:697',6,0.981771,0.913889,4
1388,'2024/04/16 10:33:03:697',6,0.982813,0.913889,4
1389,'2024/04/16 10:33:03:717',6,0.982813,0.87037,4
1390,'2024/04/16 10:33:03:718',6,0.979688,0.87037,4
1391,'2024/04/16 10:33:03:737',6,0.979688,0.823148,4
1392,'2024/04/16 10:33:03:738',6,0.970312,0.823148,4
1393,'2024/04/16 10:33:03:757',6,0.970312,0.77963,4
1394,'2024/04/16 10:33:03:758',6,0.95625,0.77963,4
1395,'2024/04/16 10:33:03:777',6,0.95625,0.750926,4
1396,'2024/04/16 10:33:03:777',6,0.935938,0.750926,4
1397,'2024/04/16 10:33:03:797',6,0.935938,0.744444,4
1398,'2024/04/16 10:33:03:798',6,0.9,0.744444,4
1399,'2024/04/16 10:33:03:817',6,0.9,0.761111,4
1400,'2024/04/16 10:33:03:818',6,0.873438,0.761111,4
1401,'2024/04/16 10:33:03:837',6,0.873438,0.798148,4
1402,'2024/04/16 10:33:03:837',6,0.844271,0.798148,4
1403,'2024/04/16 10:33:03:857',6,0.844271,0.849074,4
1404,'2024/04/16 10:33:03:858',6,0.820313,0.849074,4
1405,'2024/04/16 10:33:03:877',6,0.820313,0.975,4
1406,'2024/04/16 10:33:03:877',6,0.804167,0.975,4
1407,'2024/04/16 10:33:03:897',6,0.804167,1,4
1408,'2024/04/16 10:33:03:898',6,0.807292,1,4
1409,'2024/04/16 10:33:03:918',6,0.807292,1,4
1410,'2024/04/16 10:33:03:918',6,0.821875,1,4
1411,'2024/04/16 10:33:03:937',6,0.821875,1,4
1412,'2024/04/16 10:33:03:938',6,0.863021,1,4
1413,'2024/04/16 10:33:03:957',6,0.863021,0.986111,4
1414,'2024/04/16 10:33:03:957',6,0.904167,0.986111,4
1415,'2024/04/16 10:33:03:977',6,0.904167,0.964815,4
1416,'2024/04/16 10:33:03:978',6,0.926042,0.964815,4
1417,'2024/04/16 10:33:03:997',6,0.926042,0.927778,4
1418,'2024/04/16 10:33:03:997',6,0.952083,0.927778,4
1419,'2024/04/16 10:33:04:017',6,0.952083,0.902778,4
1420,'2024/04/16 10:33:04:018',6,0.959896,0.902778,4
1421,'2024/04/16 10:33:04:037',6,0.959896,0.861111,4
1422,'2024/04/16 10:33:04:038',6,0.963021,0.861111,4
1423,'2024/04/16 10:33:04:058',6,0.963021,0.762037,4
1424,'2024/04/16 10:33:04:058',6,0.945313,0.762037,4
1425,'2024/04/16 10:33:04:077',6,0.945313,0.762037,4
1426,'2024/04/16 10:33:04:077',6,0.945313,0.762037,4
1427,'2024/04/16 10:33:04:097',6,0.945313,0.677778,4
1428,'2024/04/16 10:33:04:098',6,0.903125,0.677778,4
1429,'2024/04/16 10:33:04:126',6,0.903125,0.649074,4
1430,'2024/04/16 10:33:04:126',6,0.847396,0.649074,4
1431,'2024/04/16 10:33:04:137',6,0.847396,0.665741,4
1432,'2024/04/16 10:33:04:138',6,0.7875,0.665741,4
1433,'2024/04/16 10:33:04:157',6,0.7875,0.694444,4
1434,'2024/04/16 10:33:04:157',6,0.7625,0.694444,4
1435,'2024/04/16 10:33:04:177',6,0.7625,0.749074,4
1436,'2024/04/16 10:33:04:177',6,0.735937,0.749074,4
1437,'2024/04/16 10:33:04:197',6,0.735937,0.806481,4
1438,'2024/04/16 10:33:04:198',6,0.725521,0.806481,4
1439,'2024/04/16 10:33:04:217',6,0.725521,0.847222,4
1440,'2024/04/16 10:33:04:218',6,0.728125,0.847222,4
1441,'2024/04/16 10:33:04:237',6,0.728125,0.899074,4
1442,'2024/04/16 10:33:04:238',6,0.752604,0.899074,4
1443,'2024/04/16 10:33:04:257',6,0.752604,0.921296,4
1444,'2024/04/16 10:33:04:258',6,0.79375,0.921296,4
1445,'2024/04/16 10:33:04:277',6,0.79375,0.912963,4
1446,'2024/04/16 10:33:04:278',6,0.840104,0.912963,4
1447,'2024/04/16 10:33:04:297',6,0.840104,0.863889,4
1448,'2024/04/16 10:33:04:297',6,0.871875,0.863889,4
1449,'2024/04/16 10:33:04:317',6,0.871875,0.817593,4
1450,'2024/04/16 10:33:04:317',6,0.883854,0.817593,4
1451,'2024/04/16 10:33:04:337',6,0.883854,0.77037,4
1452,'2024/04/16 10:33:04:337',6,0.885938,0.77037,4
1453,'2024/04/16 10:33:04:357',6,0.885938,0.716667,4
1454,'2024/04/16 10:33:04:357',6,0.878646,0.716667,4
1455,'2024/04/16 10:33:04:377',6,0.878646,0.674074,4
1456,'2024/04/16 10:33:04:378',6,0.859375,0.674074,4
1457,'2024/04/16 10:33:04:397',6,0.859375,0.652778,4
1458,'2024/04/16 10:33:04:398',6,0.836979,0.652778,4
1459,'2024/04/16 10:33:04:417',6,0.836979,0.649074,4
1460,'2024/04/16 10:33:04:418',6,0.814583,0.649074,4
1461,'2024/04/16 10:33:04:438',6,0.814583,0.671296,4
1462,'2024/04/16 10:33:04:438',6,0.761458,0.671296,4
1463,'2024/04/16 10:33:04:461',6,0.761458,0.724074,4
1464,'2024/04/16 10:33:04:461',6,0.729167,0.724074,4
1465,'2024/04/16 10:33:04:477',6,0.729167,0.781482,4
1466,'2024/04/16 10:33:04:477',6,0.713021,0.781482,4
1467,'2024/04/16 10:33:04:497',6,0.713021,0.875926,4
1468,'2024/04/16 10:33:04:497',6,0.707812,0.875926,4
1469,'2024/04/16 10:33:04:517',6,0.707812,0.931481,4
1470,'2024/04/16 10:33:04:518',6,0.713021,0.931481,4
1471,'2024/04/16 10:33:04:537',6,0.713021,0.97963,4
1472,'2024/04/16 10:33:04:537',6,0.732292,0.97963,4
1473,'2024/04/16 10:33:04:557',6,0.732292,1,4
1474,'2024/04/16 10:33:04:557',6,0.760938,1,4
1475,'2024/04/16 10:33:04:577',6,0.760938,0.974074,4
1476,'2024/04/16 10:33:04:577',6,0.823958,0.974074,4
1477,'2024/04/16 10:33:04:597',6,0.823958,0.931481,4
1478,'2024/04/16 10:33:04:597',6,0.850521,0.931481,4
1479,'2024/04/16 10:33:04:617',6,0.850521,0.872222,4
1480,'2024/04/16 10:33:04:618',6,0.874479,0.872222,4
1481,'2024/04/16 10:33:04:637',6,0.874479,0.786111,4
1482,'2024/04/16 10:33:04:638',6,0.885417,0.786111,4
1483,'2024/04/16 10:33:04:660',6,0.885417,0.753704,4
1484,'2024/04/16 10:33:04:660',6,0.884896,0.753704,4
1485,'2024/04/16 10:33:04:677',6,0.884896,0.708333,4
1486,'2024/04/16 10:33:04:678',6,0.870313,0.708333,4
1487,'2024/04/16 10:33:04:697',6,0.870313,0.676852,4
1488,'2024/04/16 10:33:04:697',6,0.840104,0.676852,4
1489,'2024/04/16 10:33:04:717',6,0.840104,0.67037,4
1490,'2024/04/16 10:33:04:718',6,0.814583,0.67037,4
1491,'2024/04/16 10:33:04:737',6,0.814583,0.678704,4
1492,'2024/04/16 10:33:04:737',6,0.763542,0.678704,4
1493,'2024/04/16 10:33:04:757',6,0.763542,0.707407,4
1494,'2024/04/16 10:33:04:757',6,0.73125,0.707407,4
1495,'2024/04/16 10:33:04:777',6,0.73125,0.75463,4
1496,'2024/04/16 10:33:04:777',6,0.705208,0.75463,4
1497,'2024/04/16 10:33:04:797',6,0.705208,0.808333,4
1498,'2024/04/16 10:33:04:798',6,0.692708,0.808333,4
1499,'2024/04/16 10:33:04:817',6,0.692708,0.87037,4
1500,'2024/04/16 10:33:04:818',6,0.702604,0.87037,4
1501,'2024/04/16 10:33:04:837',6,0.702604,0.908333,4
1502,'2024/04/16 10:33:04:837',6,0.722396,0.908333,4
1503,'2024/04/16 10:33:04:857',6,0.722396,0.937963,4
1504,'2024/04/16 10:33:04:857',6,0.764583,0.937963,4
1505,'2024/04/16 10:33:04:877',6,0.764583,0.938889,4
1506,'2024/04/16 10:33:04:877',6,0.796354,0.938889,4
1507,'2024/04/16 10:33:04:897',6,0.796354,0.896296,4
1508,'2024/04/16 10:33:04:897',6,0.840104,0.896296,4
1509,'2024/04/16 10:33:04:917',6,0.840104,0.852778,4
1510,'2024/04/16 10:33:04:918',6,0.857813,0.852778,4
1511,'2024/04/16 10:33:04:937',6,0.857813,0.80463,4
1512,'2024/04/16 10:33:04:938',6,0.865104,0.80463,4
1513,'2024/04/16 10:33:04:957',6,0.865104,0.755556,4
1514,'2024/04/16 10:33:04:957',6,0.865625,0.755556,4
1515,'2024/04/16 10:33:04:977',6,0.865625,0.687037,4
1516,'2024/04/16 10:33:04:978',6,0.842708,0.687037,4
1517,'2024/04/16 10:33:04:997',6,0.842708,0.648148,4
1518,'2024/04/16 10:33:04:998',6,0.802604,0.648148,4
1519,'2024/04/16 10:33:05:017',6,0.802604,0.646296,4
1520,'2024/04/16 10:33:05:018',6,0.771875,0.646296,4
1521,'2024/04/16 10:33:05:037',6,0.771875,0.674074,4
1522,'2024/04/16 10:33:05:038',6,0.71875,0.674074,4
1523,'2024/04/16 10:33:05:057',6,0.71875,0.712963,4
1524,'2024/04/16 10:33:05:057',6,0.691667,0.712963,4
1525,'2024/04/16 10:33:05:077',6,0.691667,0.781482,4
1526,'2024/04/16 10:33:05:078',6,0.672396,0.781482,4
1527,'2024/04/16 10:33:05:097',6,0.672396,0.832407,4
1528,'2024/04/16 10:33:05:098',6,0.671875,0.832407,4
1529,'2024/04/16 10:33:05:117',6,0.671875,0.87963,4
1530,'2024/04/16 10:33:05:118',6,0.680208,0.87963,4
1531,'2024/04/16 10:33:05:137',6,0.680208,0.921296,4
1532,'2024/04/16 10:33:05:138',6,0.699479,0.921296,4
1533,'2024/04/16 10:33:05:158',6,0.699479,0.946296,4
1534,'2024/04/16 10:33:05:158',6,0.734896,0.946296,4
1535,'2024/04/16 10:33:05:177',6,0.734896,0.934259,4
1536,'2024/04/16 10:33:05:177',6,0.76875,0.934259,4
1537,'2024/04/16 10:33:05:197',6,0.76875,0.891667,4
1538,'2024/04/16 10:33:05:197',6,0.796354,0.891667,4
1539,'2024/04/16 10:33:05:217',6,0.796354,0.85,4
1540,'2024/04/16 10:33:05:218',6,0.810417,0.85,4
1541,'2024/04/16 10:33:05:237',6,0.810417,0.784259,4
1542,'2024/04/16 10:33:05:237',6,0.815625,0.784259,4
1543,'2024/04/16 10:33:05:257',6,0.815625,0.751852,4
1544,'2024/04/16 10:33:05:257',6,0.8125,0.751852,4
1545,'2024/04/16 10:33:05:278',6,0.8125,0.69537,4
1546,'2024/04/16 10:33:05:278',6,0.792708,0.69537,4
1547,'2024/04/16 10:33:05:297',6,0.792708,0.666667,4
1548,'2024/04/16 10:33:05:297',6,0.770833,0.666667,4
1549,'2024/04/16 10:33:05:317',6,0.770833,0.658333,4
1550,'2024/04/16 10:33:05:317',6,0.754687,0.658333,4
1551,'2024/04/16 10:33:05:337',6,0.754687,0.657407,4
1552,'2024/04/16 10:33:05:337',6,0.716146,0.657407,4
1553,'2024/04/16 10:33:05:358',6,0.716146,0.693519,4
1554,'2024/04/16 10:33:05:358',6,0.6875,0.693519,4
1555,'2024/04/16 10:33:05:377',6,0.6875,0.731481,4
1556,'2024/04/16 10:33:05:377',6,0.675,0.731481,4
1557,'2024/04/16 10:33:05:397',6,0.675,0.79537,4
1558,'2024/04/16 10:33:05:398',6,0.66875,0.79537,4
1559,'2024/04/16 10:33:05:417',6,0.66875,0.822222,4
1560,'2024/04/16 10:33:05:418',6,0.671354,0.822222,4
1561,'2024/04/16 10:33:05:437',6,0.671354,0.863889,4
1562,'2024/04/16 10:33:05:437',6,0.693229,0.863889,4
1563,'2024/04/16 10:33:05:461',6,0.693229,0.864815,4
1564,'2024/04/16 10:33:05:462',6,0.726563,0.864815,4
1565,'2024/04/16 10:33:05:477',6,0.726563,0.839815,4
1566,'2024/04/16 10:33:05:477',6,0.755208,0.839815,4
1567,'2024/04/16 10:33:05:497',6,0.755208,0.817593,4
1568,'2024/04/16 10:33:05:498',6,0.773958,0.817593,4
1569,'2024/04/16 10:33:05:517',6,0.773958,0.802778,4
1570,'2024/04/16 10:33:05:518',6,0.785417,0.802778,4
1571,'2024/04/16 10:33:05:537',6,0.785417,0.8,4
1572,'2024/04/16 10:33:05:537',6,0.786979,0.8,4
1573,'2024/04/16 10:33:05:557',6,0.786979,0.8,4
1574,'2024/04/16 10:33:05:557',6,0.786979,0.8,4
1575,'2024/04/16 10:33:05:797',6,0.786979,0.799074,4
1576,'2024/04/16 10:33:05:797',6,0.786458,0.799074,4
1577,'2024/04/16 10:33:05:817',6,0.786458,0.791667,4
1578,'2024/04/16 10:33:05:817',6,0.78125,0.791667,4
1579,'2024/04/16 10:33:05:837',6,0.78125,0.766667,4
1580,'2024/04/16 10:33:05:838',6,0.760417,0.766667,4
1581,'2024/04/16 10:33:05:861',6,0.760417,0.702778,4
1582,'2024/04/16 10:33:05:861',6,0.66875,0.702778,4
1583,'2024/04/16 10:33:05:877',6,0.66875,0.690741,4
1584,'2024/04/16 10:33:05:877',6,0.590104,0.690741,4
1585,'2024/04/16 10:33:05:897',6,0.590104,0.72037,4
1586,'2024/04/16 10:33:05:897',6,0.448438,0.72037,4
1587,'2024/04/16 10:33:05:917',6,0.448438,0.758333,4
1588,'2024/04/16 10:33:05:917',6,0.384896,0.758333,4
1589,'2024/04/16 10:33:05:937',6,0.384896,0.783333,4
1590,'2024/04/16 10:33:05:937',6,0.330729,0.783333,4
1591,'2024/04/16 10:33:05:958',6,0.330729,0.788889,4
1592,'2024/04/16 10:33:05:959',6,0.298958,0.788889,4
1593,'2024/04/16 10:33:05:977',6,0.298958,0.780556,4
1594,'2024/04/16 10:33:05:977',6,0.284896,0.780556,4
1595,'2024/04/16 10:33:05:997',6,0.284896,0.780556,4
1596,'2024/04/16 10:33:05:998',6,0.284896,0.780556,4
1597,'2024/04/16 10:33:06:217',6,0.284896,0.777778,4
1598,'2024/04/16 10:33:06:218',6,0.284896,0.777778,4
1599,'2024/04/16 10:33:06:237',6,0.284896,0.760185,4
1600,'2024/04/16 10:33:06:237',6,0.279687,0.760185,4
1601,'2024/04/16 10:33:06:257',6,0.279687,0.737963,4
1602,'2024/04/16 10:33:06:257',6,0.269271,0.737963,4
1603,'2024/04/16 10:33:06:277',6,0.269271,0.726852,4
1604,'2024/04/16 10:33:06:277',6,0.2625,0.726852,4
1605,'2024/04/16 10:33:06:297',6,0.2625,0.713889,4
1606,'2024/04/16 10:33:06:297',6,0.253125,0.713889,4
1607,'2024/04/16 10:33:06:317',6,0.253125,0.709259,4
1608,'2024/04/16 10:33:06:318',6,0.247917,0.709259,4
1609,'2024/04/16 10:33:06:337',6,0.247917,0.705556,4
1610,'2024/04/16 10:33:06:337',6,0.242188,0.705556,4
1611,'2024/04/16 10:33:06:357',6,0.242188,0.705556,4
1612,'2024/04/16 10:33:06:357',6,0.240104,0.705556,4
1613,'2024/04/16 10:33:06:377',6,0.240104,0.70463,4
1614,'2024/04/16 10:33:06:377',6,0.238542,0.70463,4
1615,'2024/04/16 10:33:06:397',6,0.238542,0.70463,4
1616,'2024/04/16 10:33:06:397',6,0.2375,0.70463,4
1617,'2024/04/16 10:33:06:437',6,0.2375,0.703704,4
1618,'2024/04/16 10:33:06:437',6,0.235417,0.703704,4
1619,'2024/04/16 10:33:06:477',6,0.235417,0.701852,4
1620,'2024/04/16 10:33:06:477',6,0.233854,0.701852,4
1621,'2024/04/16 10:33:06:497',6,0.233854,0.701852,4
1622,'2024/04/16 10:33:06:497',6,0.233333,0.701852,4
1623,'2024/04/16 10:33:06:517',6,0.233333,0.700926,4
1624,'2024/04/16 10:33:06:517',6,0.232812,0.700926,4
1625,'2024/04/16 10:33:06:537',6,0.232812,0.7,4
1626,'2024/04/16 10:33:06:537',6,0.230729,0.7,4
1627,'2024/04/16 10:33:06:558',6,0.230729,0.696296,4
1628,'2024/04/16 10:33:06:558',6,0.228646,0.696296,4
1629,'2024/04/16 10:33:06:577',6,0.228646,0.691667,4
1630,'2024/04/16 10:33:06:577',6,0.225521,0.691667,4
1631,'2024/04/16 10:33:06:597',6,0.225521,0.688889,4
1632,'2024/04/16 10:33:06:597',6,0.223438,0.688889,4
1633,'2024/04/16 10:33:06:617',6,0.223438,0.685185,4
1634,'2024/04/16 10:33:06:617',6,0.221875,0.685185,4
1635,'2024/04/16 10:33:06:637',6,0.221875,0.684259,4
1636,'2024/04/16 10:33:06:637',6,0.221354,0.684259,4
1637,'2024/04/16 10:33:06:677',6,0.221354,0.683333,4
1638,'2024/04/16 10:33:06:677',6,0.220833,0.683333,4
1639,'2024/04/16 10:33:06:717',6,0.220833,0.682407,4
1640,'2024/04/16 10:33:06:717',6,0.220833,0.682407,4
1641,'2024/04/16 10:33:06:757',6,0.220833,0.681481,4
1642,'2024/04/16 10:33:06:757',6,0.220833,0.681481,4
1643,'2024/04/16 10:33:08:897',7,0.20625,0.671296,5
1644,'2024/04/16 10:33:08:897',7,0.208854,0.671296,5
1645,'2024/04/16 10:33:08:917',7,0.208854,0.672222,5
1646,'2024/04/16 10:33:08:917',7,0.217187,0.672222,5
1647,'2024/04/16 10:33:08:937',7,0.217187,0.662963,5
1648,'2024/04/16 10:33:08:937',7,0.254167,0.662963,5
1649,'2024/04/16 10:33:08:957',7,0.254167,0.614815,5
1650,'2024/04/16 10:33:08:957',7,0.324479,0.614815,5
1651,'2024/04/16 10:33:08:977',7,0.324479,0.480556,5
1652,'2024/04/16 10:33:08:977',7,0.461979,0.480556,5
1653,'2024/04/16 10:33:08:997',7,0.461979,0.40463,5
1654,'2024/04/16 10:33:08:997',7,0.544792,0.40463,5
1655,'2024/04/16 10:33:09:017',7,0.544792,0.376852,5
1656,'2024/04/16 10:33:09:017',7,0.581771,0.376852,5
1657,'2024/04/16 10:33:09:037',7,0.581771,0.362963,5
1658,'2024/04/16 10:33:09:037',7,0.60625,0.362963,5
1659,'2024/04/16 10:33:09:057',7,0.60625,0.357407,5
1660,'2024/04/16 10:33:09:057',7,0.617188,0.357407,5
1661,'2024/04/16 10:33:09:078',7,0.617188,0.350926,5
1662,'2024/04/16 10:33:09:078',7,0.621875,0.350926,5
1663,'2024/04/16 10:33:09:097',7,0.621875,0.342593,5
1664,'2024/04/16 10:33:09:097',7,0.619271,0.342593,5
1665,'2024/04/16 10:33:09:117',7,0.619271,0.337037,5
1666,'2024/04/16 10:33:09:117',7,0.614583,0.337037,5
1667,'2024/04/16 10:33:09:137',7,0.614583,0.337037,5
1668,'2024/04/16 10:33:09:137',7,0.614583,0.337037,5
1669,'2024/04/16 10:33:09:197',7,0.614583,0.337037,5
1670,'2024/04/16 10:33:09:197',7,0.611458,0.337037,5
1671,'2024/04/16 10:33:09:217',7,0.611458,0.335185,5
1672,'2024/04/16 10:33:09:217',7,0.602604,0.335185,5
1673,'2024/04/16 10:33:09:237',7,0.602604,0.335185,5
1674,'2024/04/16 10:33:09:237',7,0.577083,0.335185,5
1675,'2024/04/16 10:33:09:257',7,0.577083,0.342593,5
1676,'2024/04/16 10:33:09:257',7,0.546875,0.342593,5
1677,'2024/04/16 10:33:09:277',7,0.546875,0.383333,5
1678,'2024/04/16 10:33:09:277',7,0.510417,0.383333,5
1679,'2024/04/16 10:33:09:297',7,0.510417,0.42963,5
1680,'2024/04/16 10:33:09:297',7,0.496354,0.42963,5
1681,'2024/04/16 10:33:09:317',7,0.496354,0.487037,5
1682,'2024/04/16 10:33:09:317',7,0.490625,0.487037,5
1683,'2024/04/16 10:33:09:337',7,0.490625,0.582407,5
1684,'2024/04/16 10:33:09:337',7,0.489583,0.582407,5
1685,'2024/04/16 10:33:09:357',7,0.489583,0.639815,5
1686,'2024/04/16 10:33:09:357',7,0.495313,0.639815,5
1687,'2024/04/16 10:33:09:377',7,0.495313,0.668519,5
1688,'2024/04/16 10:33:09:377',7,0.501042,0.668519,5
1689,'2024/04/16 10:33:09:397',7,0.501042,0.689815,5
1690,'2024/04/16 10:33:09:397',7,0.517708,0.689815,5
1691,'2024/04/16 10:33:09:417',7,0.517708,0.675926,5
1692,'2024/04/16 10:33:09:417',7,0.542708,0.675926,5
1693,'2024/04/16 10:33:09:437',7,0.542708,0.610185,5
1694,'2024/04/16 10:33:09:437',7,0.577604,0.610185,5
1695,'2024/04/16 10:33:09:457',7,0.577604,0.549074,5
1696,'2024/04/16 10:33:09:457',7,0.598437,0.549074,5
1697,'2024/04/16 10:33:09:477',7,0.598437,0.489815,5
1698,'2024/04/16 10:33:09:477',7,0.608854,0.489815,5
1699,'2024/04/16 10:33:09:497',7,0.608854,0.446296,5
1700,'2024/04/16 10:33:09:497',7,0.609375,0.446296,5
1701,'2024/04/16 10:33:09:517',7,0.609375,0.421296,5
1702,'2024/04/16 10:33:09:517',7,0.597917,0.421296,5
1703,'2024/04/16 10:33:09:537',7,0.597917,0.388889,5
1704,'2024/04/16 10:33:09:537',7,0.566667,0.388889,5
1705,'2024/04/16 10:33:09:558',7,0.566667,0.365741,5
1706,'2024/04/16 10:33:09:558',7,0.500521,0.365741,5
1707,'2024/04/16 10:33:09:577',7,0.500521,0.367593,5
1708,'2024/04/16 10:33:09:577',7,0.471875,0.367593,5
1709,'2024/04/16 10:33:09:597',7,0.471875,0.407407,5
1710,'2024/04/16 10:33:09:597',7,0.426562,0.407407,5
1711,'2024/04/16 10:33:09:617',7,0.426562,0.434259,5
1712,'2024/04/16 10:33:09:617',7,0.413542,0.434259,5
